timestamp_us,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_x,adxl_y,adxl_z,altitude
107341558,9,15,4256,37,-41,-15,4,-1,19,387.95868
107345556,16,-14,4249,35,-39,-16,4,-1,19,387.93414
107350558,-3,-19,4249,34,-42,-16,3,1,17,387.93414
107355556,14,-17,4260,35,-42,-15,3,1,17,387.94928
107360558,6,13,4220,39,-41,-14,4,-1,19,387.96442
107365556,-15,4,4229,34,-42,-15,4,-1,19,387.96182
107370558,-2,-25,4207,36,-44,-14,4,-3,20,387.97903
107375556,-5,-20,4225,35,-39,-17,4,-3,20,387.97748
107380558,-5,-3,4211,38,-40,-12,5,-1,19,387.94772
107385556,-2,1,4243,34,-43,-13,5,-1,19,387.96808
107390558,-19,11,4237,38,-36,-13,6,-3,21,387.9451
107395556,13,2,4235,39,-40,-13,6,-3,21,387.93155
107400558,16,-7,4237,36,-40,-15,4,-1,19,387.9425
107405556,-5,15,4218,33,-43,-15,4,-1,19,387.88455
107410558,5,-5,4251,36,-42,-19,4,-1,20,387.9211
107415556,-2,-2,4221,37,-40,-17,4,-1,20,387.93988
107420558,-34,-11,4211,38,-45,-13,5,0,19,387.96442
107425556,-11,-6,4242,37,-42,-14,5,0,19,387.9451
107430558,6,-17,4236,35,-43,-18,4,-1,18,387.96182
107439556,20,9,4246,33,-41,-15,5,-2,22,387.96808
107441558,-14,-8,4248,36,-43,-15,5,-2,22,387.96808
107445556,16,-5,4227,37,-39,-13,5,-2,22,387.95868
107450558,2,-5,4243,39,-45,-13,3,-2,18,387.93988
107455556,-11,-3,4210,37,-38,-15,3,-2,18,387.94928
107460558,15,-14,4242,35,-42,-16,5,-4,19,387.9451
107465556,3,-6,4216,37,-43,-15,5,-4,19,387.93414
107470558,1,-1,4229,37,-42,-13,5,-1,19,387.92633
107475556,-12,14,4253,33,-42,-16,5,-1,19,387.9331
107480558,24,-9,4221,34,-43,-17,4,-1,22,387.9279
107485556,24,4,4229,37,-41,-16,4,-1,22,387.97903
107490558,5,13,4209,35,-40,-15,4,-1,18,387.97382
107495556,-13,2,4240,34,-39,-18,6,-1,18,387.97382
107500558,-5,1,4267,35,-41,-16,6,-1,18,387.9519
107505556,-2,-18,4219,35,-42,-14,4,-1,18,387.9331
107510558,23,12,4247,36,-41,-13,4,-1,18,387.9425
107515556,-11,9,4228,37,-41,-14,4,-3,21,387.9519
107520558,3,0,4218,39,-42,-15,4,-3,21,387.96024
107525556,-2,-2,4234,34,-41,-13,7,-2,20,387.94772
107530558,-13,26,4259,34,-42,-11,7,-2,20,387.9519
107539556,2,-5,4234,35,-42,-15,5,-1,23,387.95712
107541558,2,-17,4230,37,-42,-16,5,-1,23,387.95712
107545556,15,-5,4231,37,-41,-16,6,-1,23,387.9185
107550558,-9,-18,4231,35,-40,-16,6,-1,23,387.92633
107555556,4,10,4202,41,-41,-16,3,0,20,387.93155
107560558,-7,-17,4227,36,-41,-12,3,0,20,387.9858
107565556,-6,1,4212,36,-39,-13,6,-2,22,387.96286
107570558,-2,8,4210,36,-40,-10,6,-2,22,387.97903
107575556,13,4,4213,37,-42,-13,5,0,21,387.97485
107580558,-5,2,4235,34,-42,-15,5,0,21,387.97226
107585556,1,14,4230,35,-41,-14,5,-2,19,387.9519
107590558,-13,0,4226,36,-42,-15,5,-2,19,387.95032
107595556,-2,7,4209,38,-42,-17,4,-1,21,387.9237
107600558,1,6,4203,34,-43,-15,4,-1,21,387.91693
107605556,3,10,4226,35,-41,-13,4,0,20,387.9237
107610558,12,-3,4266,36,-40,-15,4,0,20,387.92633
107615556,-6,-7,4228,37,-40,-17,4,0,20,387.91953
107620558,5,-2,4221,40,-41,-15,4,0,20,387.93832
107625556,6,-17,4234,36,-39,-14,3,-3,19,387.91586
107630558,-8,25,4221,35,-44,-15,3,-3,19,387.9044
107645556,-10,4,4241,38,-41,-15,5,-1,21,387.9357
107647558,-10,4,4241,38,-41,-15,5,-1,21,387.9357
107649556,-10,4,4241,38,-41,-15,5,-1,21,387.97382
107651558,11,-8,4241,34,-41,-17,5,-1,21,387.97382
107655556,1,-11,4214,34,-41,-15,4,-2,20,387.96286
107660558,-3,10,4259,36,-43,-16,4,-2,20,387.96182
107665556,9,17,4223,34,-41,-16,4,-2,21,387.97122
107670558,-8,5,4216,35,-43,-13,4,-2,21,387.95868
107675556,-1,-21,4254,38,-42,-17,4,-2,19,387.94928
107680558,14,1,4205,38,-41,-13,4,-2,19,387.93832
107685556,-2,-7,4239,35,-40,-17,4,-2,18,387.9425
